event_id,japones,es_oficial
92061700,�いいんだな？　ワシの\n特訓はきびしいぞ！\nぜったいに勝つ！ための特訓だ！\fおまえたちが　あたらしい\nイナズマイレブンとなり\n帝国学園をたおすのだ！,¡Soy muy estricto! ¡Vamos a\nentrenar muy duro para ganar!\f¡Deberéis convertiros en el nuevo\nInazuma Eleven si queréis ganar\na la Royal!
92061700,�今度は勝てる！\nあいつらを　たおせば\nもうこんなことはおこらない！\fオレはサッカーがすきなんだ！\nサッカーで人をキズつけるなんて\nぜったいにゆるせない！,¡Esta vez ganaremos!\n¡Nunca podrán volver a hacer eso\nsi les ganamos!\f¡No dejaré que usen el fútbol\npara hacer daño a los demás!
92061800,<お前は知らんのだ。\nあの　イナズマイレブンの伝説を…。,¿No conoces la leyenda\ndel Inazuma Eleven...?
92061800,X総統！　雷門あいてに\n小細工など必要ありません！\nふつうの試合をさせてください！,"Comandante, no hace falta jugar\nsucio contra un equipo como ellos.\n¡Déjenos jugar sin trampas!"
92061800,\今のやつらを　そんなふうに\nよぶものはいません。\nふつうの試合で十分勝てるはずです！,Nadie usa ese nombre ya.\n¡Tenemos habilidad más que de\nsobra para vencer a ese equipo!
92061800,恣y門のやつは　うらぎって\n雷門にのこったそうだな…。\fこうなったら　あのワナで\n土門もろとも　全員しまつするのだ！\nでなければ　とても安心はできん…！,"Parece que Bobby nos ha\ntraicionado y se ha pasado\nal Raimon...\fBueno, la trampa que he tendido\nal Raimon también acabará con él.\nUn problema menos. "
92061900,",%2F今日はついに%2F決戦の%1F日だ…！",¡Al fin ha llegado el día del\npartido!
92061900,lワシに%1F教えられることは\nもはや　%1F全て%1F教えた！\f%2F全力でぶつかり　%2F帝国をたおして%1F来い！,"Bueno, ¡os he enseñado todo\nlo que sé! ¡Id y atacad a la\nRoyal con todas vuestras fuerzas!"
92061900,tはい！　%2F監督！\fよーし！　それじゃ%1F駅から\n%4F帝国学園への%2F電車にのるぞ！\n%1F待ってろよ　%4F帝国学園！,"¡Sí, entrenador!\f¡Vale! ¡Vamos a la estación a\ncoger un tren que nos lleve a\nla Royal! ¡Que se preparen!"
92062000,帝国学園に行きます。,Rumbo a la Royal Academy.
92062000,帝国学園へ行きますか？,¿Quieres ir a la Royal Academy?
92062100,",%1F広すぎて　%2F迷子になりそうッス…。",Aquí uno puede perderse...
92062100,Hここが%4F帝国学園か…。\nうわさどおり　すごいところで\nやんすね。,¿Entonces esta es la\nRoyal Academy? Es tan grande\ncomo decían.
92062100,P%2F人脈ルートロック%2F解除！\n%2F音無に%1F話しかけて　%2F確認してみよう！,¡Se ha desbloqueado una ruta de\ncontactos! ¡Habla con Celia para\nacceder a ella!
92062100,d%1F行くぞ　みんな！\fオレたちはここで%2F帝国をたおして\n%2F伝説のイナズマイレブンになるんだ！,¡Vamos!\f¡Tenemos que derrocar a la Royal\ny convertirnos en el legendario\nInazuma Eleven!
92062200,%s\nが仲間になった！,¡%s se te ha unido!
92062250,%s\nが仲間になった！,¡%s se te ha unido!
92062260,%s\nが仲間になった！,¡%s se te ha unido!
92062300,$うたがって…　ごめんなさい…。,Siento... haber dudado de ti...
92062300,",ああ…　%1F楽しみにしてるぜ　%2F鬼道！","¡Estaré esperando ese momento,\nJude!"
92062300,",ああ　ずいぶん%1F昔の%1F話だがな…。",Es una historia muy larga...
92062300,0やった！　やったんだよ！\n%2F円堂くん！,"¡Lo hemos logrado! ¡Mark, ganamos!"
92062300,4そんな　お%1F兄ちゃん！\fお%1F兄ちゃーん！！,Pero... ¡eres mi hermano mayor!\f¡¡Hermano!!
92062300,8えっ\n%2F２人は%1F知り%1F合いだったでやんすか？,¿Ya os conocíais?
92062300,@%2F全国？　%1F負けたくせに\n%1F何をいってるんでやんす？,¿El torneo nacional? ¿Qué dices?\n¡Pero si habéis perdido!
92062300,Dお%1F兄ちゃん！\nどうしてわたしたちを\nおいていっちゃうの？,¿Por qué nos dejaste atrás?\n¡A tu propia familia...!
92062300,L%2F円堂…　%2F今回はおくれをとったが\n%2F全国じゃ　こうはいかないぜ！,"Mark... Puede que nos hayas\nderrotado, ¡pero esto no se\nrepetirá en el torneo nacional!"
92062300,Pか　%1F勝った…！？\f%2F今度こそ　ほんとうに%2F帝国に\n%1F勝ったのか…？,¿Hemos... ganado?\fEsta vez hemos vencido por\nméritos propios a la Royal...
92062300,Tなんでやんすって？\nじゃあ　%2F全国でもまた\nあんたらと　あたるんでやんすか！,¿Pero qué...? ¿Eso significa que\ntendremos que jugar otra vez con\nvosotros en el torneo nacional?
92062300,X%4F帝国学園に%1F入って\nサッカーをするんだ。\nだれにも%1F負けないサッカーを…。,¡Quería unirme a la Royal Academy\npara jugar al fútbol en un equipo\nque no perdiera nunca!
92062300,\ふ…　%1F気にすることはない…。\f%1F言われて%2F当然のことを\nオレは　してきたんだ…。,Bah... Olvídalo...\fEntiendo tu reacción...
92062300,hふっ…。\n%1F前%1F回の%2F優勝%1F校として　オレたちの\n%4F全国大会%2F出場がみとめられたんだ…。,"¡Ja! Como el año pasado ganamos el\ntorneo nacional, tenemos derecho\na participar de todas maneras."
92062300,lそんな！　%1F今のままで\nいいじゃない！\fお%1F金なんてなくたって\nみんなといれば　%1F楽しいじゃない！,"¿Qué? ¿Es que no estabas a gusto?\f¡Aunque no tengamos mucho dinero,\nlo importante es estar juntos!"
92062300,tみんなを%1F助けてくれたのは\n%2F感謝してます…。\fでも　わたし　あの%1F時のこと…\nまだ　%1F許せていないの…。,Te agradezco mucho que hayas\nsalvado a mis compañeros...\fPero todavía no puedo perdonarte\nque nos abandonaras... Aún no.
92062300,…お%1F兄ちゃん…！,¿Sois hermanos?
92062300,垂ｻこまで　おまえらが\n%1F勝ち%1F残っていればの%1F話だがな。\fせいぜい　がんばるがいい…。\fオレたちに　あらためて\nたおされるためにな…。,Os falta mucho para eso.\fEspero que os esforcéis.\fAsí podremos jugar la revancha.
92062300,�%4F帝国学園の%2F授業%1F料をはらうためには\n%2F鬼道%1F家の%2F養子になるしかない…。\fわかってくれ。\nこれはチャンスなんだ…。,¡Pude permitirme la matrícula de\nla Royal porque los Sharp me\nadoptaron!\fTienes que entender que era\nmi única opción...
92070100,P%2F人脈ルートロック%2F解除！\n%2F音無に%1F話しかけて　%2F確認してみよう！,¡Se ha desbloqueado una ruta de\ncontactos! ¡Habla con Celia para\nacceder a ella!
92070200,%s\nが仲間になった！,¡%s se te ha unido!
92070200,0メガネくん\nがいっしょにいくことになった！,¡William Glass te acompañará!
92070200,8%2F土門　%2F飛鳥\nがいっしょにいくことになった！,¡Bobby Shearer te acompañará!
92070200,8%2F壁山　%3F塀吾郎\nがいっしょにいくことになった！,¡Jack Wallside te acompañará!
92070200,8%2F宍戸　%2F佐吉\nがいっしょにいくことになった！,¡Sam Kincaid se te ha unido!
92070200,8%2F染岡　%2F竜吾\nがいっしょにいくことになった！,¡Kevin Dragonfly se te ha unido!
92070200,8%2F栗松　%2F鉄平\nがいっしょにいくことになった！,¡Tod Ironside se te ha unido!
92070200,8%2F風丸　%3F一郎太\nがいっしょにいくことになった！,¡Nathan Swift te acompañará!
92070200,8%2F鬼道　%2F有人\nがいっしょにいくことになった！,¡Jude Sharp se te ha unido!
92070200,8%3F豪炎寺　%2F修也\nがいっしょにいくことになった！,¡Axel Blaze te acompañará!
92070300,%s\nが仲間になった！,¡%s se te ha unido!
92070400,%s\nが仲間になった！,¡%s se te ha unido!
92070500,",…しっ　しまったでござる！\n御免っ！",¡Ma-maldición!\n¡Lo lamento mucho!
92070500,Tこうしちゃいられないな！\nオレたちも　はやく　\nＯＢをせっとくしにいこうぜ！,¡No tiene sentido seguir así!\n¡Vamos a convencer a los veteranos\ndel Inazuma cuanto antes!
92070500,|先輩！　\nあれ　つぎの対戦相手の\n戦国伊賀島中の生徒ですよ！\fテイサツに来たんでしょうか。\nうーん　あなどれませんね！,¡Mark! ¡Es uno de los alumnos\ndel Instituto Shuriken!\f¡Seguro que ha venido a espiar!\n¡No tienen vergüenza!
92070500,おいっ　まてっ！,"¡Oye, espera!"
92070501,<あれっ　おにいちゃん。　　\nもう　ようじはおわったの？,"Anda, ¿ya has terminado lo\nque tenías que hacer?"
92070501,@どういうことだ！？\n%2F円堂　%2F鉄塔へ%1F行ってみよう！,"¿De qué está hablando?\n¡Mark, vamos a la torre!"
92070501,dだって　さっき　　\nうたのおじちゃんに　\nあいにいくからって\fてっとうのほうへ　いったでしょ？,"Antes has dicho que ibas a\nla torre para hablar con el señor\nque siempre está cantando, ¿no?"
92070501,えっ　なんのことだ？,¿Eh? ¿A qué te refieres?
92070502,%s\nが仲間になった！,¡%s se te ha unido!
92070502,Xどうせ　%1F負けるんだから\nここでギターでも\n%1F弾いてたほうが　いいってもんさ。,¡Nathan Swift te acompañará!
92070511,4おい%2F円堂　\nちょっとメモを%1F見てみろよ。,"Eh, Mark, enséñame las notas."
92070511,8%1F弱ったなあ。\n%1F話を　%1F聞いてくれないぞ。,¿Eh? ¿Por qué está Edward\naquí?
92070511,8まったく！\nちかごろの%1F若ものは　けしからんっ！,Habrase visto... Vaya con\nla juventud de hoy en día...
92070511,<あのー　すみません。\nもしかして　あなたは%1F碇…。,"¡Silencio! ¡No interrumpas,\njovencito!"
92070511,<ええいっ　うるさいわっ。\n%1F話のジャマを　するなっ！,"Vaya, no quiere escucharme."
92070511,Tしかたないな…。\n%1F碇さんの%1F話が%1F終わるまで　\nあっちに%1F行ってようぜ。,Qué raro... Volvamos a donde\nantes.
92070511,hえーっと…。\f「%2F雷門のハゲタカ・%1F碇　%3F頑五郎」　\nマナーを%1F守らないと%2F説教してくる…。,Podría ser él...
92070511,うるせぇジイさんだなー。,¡Qué viejo más plasta!
92070511,ひょっとして…。,Perdona... ¿No serás Edward\npor casualidad?
92070511,もしかして…。,No será...
92070511,わっ！,Qué le vamos a hacer. Tendremos\nque esperar por ahí a que termine\nde hablar.
92070521,$%1F帰れっ　%2F商売のジャマだ！,¡Largo! ¡Esto es un negocio!
92070521,4い　%1F今の　\n%3F伊賀島の%2F生徒じゃないか？,¿Qué habrá pasado? ¡Vamos a ver!
92070521,ひーっ！,¿Ese no era un alumno del\nInstituto Shuriken?
92070522,Tあっ　あなたが　\n%3F備流田さん…　ですよね。\n%2F伝説のイナズマイレブンの…。,"Te llamas Constant, ¿verdad?\nSé que jugabas en el legendario\nInazuma Eleven."
92070522,pなんだぁ　ガキか。\fオレは%1F今　キゲンが%1F悪いんだ。\n%1F何も　%1F買わねぇなら\nさっさと%1F帰りやがれ！,"¿Qué? ¿Más niños?\f¡Si no vais a comprar\nnada, marchaos de aquí!"
92070522,あの%1F人？,¿Él? ¿De quién hablas?
92070522,帥Iレは　とっくの%1F昔に\nサッカーを　やめたんだよ！\n…やる%2F意味がねぇんだ。\f……あの%1F人のいないサッカーに\nもう　%2F意味はない…。,"¡Yo dejé de jugar al fútbol hace\nmuchos años! Y no tengo ningún\nmotivo para volver a jugar.\fSi él no está, no tiene\nningún sentido practicar ese\ndeporte..."
92070522,怎Iレたち　どうしても\n%3F伊賀島に%1F勝ちたいんです！\fそして　ゼッタイに%2F優勝して\n%2F全国ナンバーワンになる…。\nそれが　オレたちの%1F夢なんです！,¡Queremos ganar al Instituto\nShuriken sea como sea!\f¡Nuestro sueño es ganar todos\nlos partidos y ser los número\nuno del país!
92070522,怎nッ　%2F優勝？　おまえらが？\f%1F笑わせるない！\n%3F雷門中サッカー%1F部のウワサなら\nオレだって%1F知ってるぜ！？\n%1F弱すぎて　%2F廃部になるってな！,¿Vosotros? ¿Ganar? ¡Ja!\f¡No me hagáis reír! ¡Hasta yo sé\nlo que se dice por ahí de vuestro\nclub!\f¡Sois tan malos que os lo van\na cerrar!
92070522,ｸそうか　%2F響木のヤツが%1F言ってた\n%2F特訓してほしいとか%1F言うガキは　\nおまえたちか！\fチッ…　なんでこのオレが　　\nこんなガキたち%2F相手に\n%2F特訓しなきゃ　いけねぇんだよ！,¡Vosotros sois los mocosos a los\nque Seymour me ha pedido que\nentrene!\fPche. ¿Y por qué iba yo a\nentrenar a unos críos?...
92070522,�うるせえ！　\nとにかく　なんと%1F言われても\nオレは%2F協力しねぇ！\fさあ　%2F商売のジャマだ！！　\n%1F帰った　%1F帰った！,¡No te importa! ¡Y no hace falta\nque insistáis porque no pienso\ncambiar de opinión!\f¡Marchaos y dejad de estorbar!
92070523,h%2F２人は　%2F協力してくれたが…\n%3F備流田さんだけは　まったく　\n%2F相手にしてくれなかったな。,"Al final, dos han aceptado unirse\nal grupo, pero... No ha habido\nmanera de convencer a Constant."
92070523,|%2F円堂　%1F次のＯＢを　\nさがしに%1F行こうぜ。\fＯＢの　%3F居場所のヒントは\nメモを%1F見れば　わかるんだったよな。,"Vaya problemón. Y encima, se ve\nque Constant se lleva a matar\ncon el entrenador...\fVamos a ver a Arthur para que\nnos explique algo más sobre ellos."
92070700,\浮島さんは　河川敷にいるみたい。\nＫＦＣの子たちなら\nなにか　知ってるかもしれないね。,Parece ser que Island está en la\nribera del río. Quizá los niños\ndel Kids FC saben algo de él.
92070700,じゃあ探しにいきましょう,"Bien, pues vamos a buscarle."
92070700,なるほど…。,Ya veo...
92070700,浮島さんを探す？,¿Vas a buscar a Charles Island?
92070800,<なんだって！　みんな　\nいそいでグラウンドへ行くぞ！,¡¿Cómo?! ¡Vamos todos al campo!\n¡Rápido!
92070800,烽�あっ　守おにいちゃん！\nサッカーグラウンドで　まこが\nヘンなヤツにつかまっちゃったんだ！\fオレ　コワくって\n思わず　にげてきちゃって…。\f浮島のおじちゃんが\n１人でヤっつけようとしてるんだ！\nおねがい　たすけてよ！,"¡Ah, Mark! ¡Un chico raro ha\ncogido a Maddie!\fYo tenía tanto miedo que he\nsalido corriendo...\f¡Pero el señor Island ha ido él\nsolo a intentar salvarla!\n¡Por favor, haz algo!"
